FECHA;TIPO VALOR;EMISORA;SERIE;PRECIO LIMPIO;PRECIO SUCIO;INTERESES ACUMULADOS;CUPON ACTUAL;SOBRETASA;NOMBRE COMPLETO;SECTOR;MONTO EMITIDO;MONTO EN CIRCULACION;FECHA EMISION;PLAZO EMISION;FECHA VCTO;VALOR NOMINAL;MONEDA EMISION;SUBYACENTE;REND. COLOCACION;ST COLOCACION;FREC. CPN;TASA CUPON;DIAS TRANSC. CPN;REGLA CUPON;CUPONES EMISION;CUPONES X COBRAR;HECHO DE MKT;FECHA U.H.;PRECIO TEORICO;POST COMPRA;POST VENTA;YIELD COMPRA;YIELD VENTA;SPREAD COMPRA;SPREAD VENTA;MDYS;S&P;BURSATILIDAD;LIQUIDEZ;CAMBIO DIARIO;CAMBIO SEMANAL;PRECIO MAX 12M;PRECIO MIN 12M;SUSPENSION;VOLATILIDAD;VOLATILIDAD 2;DURACION;DURACION MONET.;CONVEXIDAD;VAR;DESVIACION STAND;VALOR NOMINAL ACTUALIZADO;CALIFICACION FITCH;FECHA PRECIO MAXIMO;FECHA PRECIO MINIMO;SENSIBILIDAD;DURACION MACAULAY;TASA DE RENDIMIENTO;HR RATINGS;DURACION EFECTIVA
20131231;OA;ME11400;R;3.86;3.86;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;7.62;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.02%;-8.51%;13.37;3.87;NA;9.06%;20.52%;-;-;-;NA;0.30%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11400;U;4.7;4.7;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;8.22;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.63%;-6.55%;9.25;4.71;NA;7.72%;17.32%;-;-;-;NA;0.22%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11400;X;5.44;5.44;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.18%;100.00%;5.74;5.45;NA;2.66%;Hist Insuficiente;-;-;-;NA;0.03%;NA;NA;23/12/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11600;C;5.12;5.12;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;3.16;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.72%;1.58%;13.11;2.34;NA;12.36%;26.87%;-;-;-;NA;0.56%;NA;NA;10/04/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11600;D;15.92;15.92;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;12.67;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.44%;1.59%;16;11.49;NA;4.48%;9.91%;-;-;-;NA;0.07%;NA;NA;27/12/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11600;F;7.55;7.55;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;5.01;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.92%;2.16%;10.31;4.07;NA;8.95%;19.68%;-;-;-;NA;0.30%;NA;NA;12/08/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11600;I;9.53;9.53;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;6.65;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.62%;2.25%;9.66;5.63;NA;7.33%;16.26%;-;-;-;NA;0.20%;NA;NA;26/09/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11600;L;11.3;11.3;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.53%;100.00%;11.37;11.02;NA;1.99%;Hist Insuficiente;-;-;-;NA;0.01%;NA;NA;27/12/2013;23/12/2013;-;-;0;NA;-
20131231;OA;ME11600;O;3.18;3.18;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;7.85;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.84%;-13.04%;14.57;3.2;NA;11.69%;26.64%;-;-;-;NA;0.50%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11600;P;9.58;9.58;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;13.07;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.21%;-3.62%;14.03;9.59;NA;4.31%;10.02%;-;-;-;NA;0.07%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11600;R;4.62;4.62;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;8.75;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.86%;-7.95%;14.85;4.63;NA;8.68%;19.55%;-;-;-;NA;0.28%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11600;U;5.6;5.6;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;9.45;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.53%;-6.19%;10.57;5.61;NA;7.28%;16.37%;-;-;-;NA;0.20%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11600;X;6.34;6.34;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.31%;100.00%;6.67;6.35;NA;2.56%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;23/12/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11800;C;4.1;4.1;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;2.55;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-2.13%;0.73%;11.98;1.86;NA;13.19%;28.28%;-;-;-;NA;0.64%;NA;NA;10/04/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11800;D;14.77;14.77;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;11.68;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.40%;1.65%;14.84;10.54;NA;4.65%;10.28%;-;-;-;NA;0.08%;NA;NA;27/12/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11800;F;6.53;6.53;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;4.31;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.06%;1.87%;9.31;3.46;NA;9.39%;20.53%;-;-;-;NA;0.33%;NA;NA;12/08/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11800;I;8.36;8.36;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;5.74;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.71%;2.32%;8.56;4.81;NA;7.80%;17.24%;-;-;-;NA;0.22%;NA;NA;26/09/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME11800;L;10.11;10.11;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.59%;100.00%;10.18;9.85;NA;2.13%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;27/12/2013;23/12/2013;-;-;0;NA;-
20131231;OA;ME11800;O;4.09;4.09;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;9.21;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.44%;-11.23%;16.26;4.11;NA;10.88%;24.52%;-;-;-;NA;0.44%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11800;P;10.6;10.6;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;14.3;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.19%;-3.37%;15.31;10.62;NA;4.18%;9.66%;-;-;-;NA;0.06%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11800;R;5.48;5.48;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;9.99;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.54%;-7.25%;16.46;5.5;NA;8.32%;18.62%;-;-;-;NA;0.26%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11800;U;6.59;6.59;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;10.76;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.45%;-5.71%;11.98;6.6;NA;6.89%;15.47%;-;-;-;NA;0.18%;NA;NA;12/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME11800;X;7.33;7.33;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.27%;100.00%;7.69;7.34;NA;2.37%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;23/12/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12000;C;3.23;3.23;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;2.05;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-2.39%;0.00%;10.89;1.45;NA;13.96%;29.62%;-;-;-;NA;0.72%;NA;NA;10/04/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12000;D;13.65;13.65;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;10.73;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.51%;1.64%;13.73;9.65;NA;4.81%;10.64%;-;-;-;NA;0.09%;NA;NA;27/12/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12000;F;5.62;5.62;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;3.7;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.23%;1.81%;8.38;2.94;NA;9.80%;21.33%;-;-;-;NA;0.36%;NA;NA;12/08/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12000;I;7.27;7.27;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;4.91;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.82%;2.25%;7.54;4.06;NA;8.24%;18.24%;-;-;-;NA;0.25%;NA;NA;26/09/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12000;L;8.98;8.98;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.66%;100.00%;9.05;8.74;NA;2.26%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;27/12/2013;23/12/2013;-;-;0;NA;-
20131231;OA;ME12000;O;5.16;5.16;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;10.71;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.96%;-9.76%;18.09;5.18;NA;10.11%;22.57%;-;-;-;NA;0.38%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12000;P;11.69;11.69;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;15.57;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.17%;-3.23%;16.64;11.7;NA;4.05%;9.35%;-;-;-;NA;0.06%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12000;R;6.47;6.47;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;11.35;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.61%;-6.76%;18.19;6.48;NA;7.96%;17.70%;-;-;-;NA;0.23%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12000;U;7.68;7.68;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;12.16;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.39%;-5.18%;13.47;7.69;NA;6.56%;14.64%;-;-;-;NA;0.16%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12000;X;8.41;8.41;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.24%;100.00%;8.79;8.42;NA;2.20%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;23/12/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12200;C;2.51;2.51;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;1.63;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-3.42%;-1.17%;9.98;1.13;NA;14.79%;31.02%;-;-;-;NA;0.81%;NA;NA;10/04/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12200;D;12.58;12.58;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;9.82;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.55%;1.70%;12.66;8.79;NA;5.00%;11.04%;-;-;-;NA;0.09%;NA;NA;27/12/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12200;F;4.8;4.8;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;3.16;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.23%;1.68%;7.53;2.48;NA;10.21%;22.10%;-;-;-;NA;0.39%;NA;NA;12/08/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12200;I;6.26;6.26;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;4.16;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.95%;2.28%;6.59;3.4;NA;8.78%;19.36%;-;-;-;NA;0.29%;NA;NA;26/09/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12200;L;7.92;7.92;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.75%;100.00%;7.99;7.71;NA;2.46%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;27/12/2013;23/12/2013;-;-;0;NA;-
20131231;OA;ME12200;O;6.4;6.4;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;12.34;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.62%;-8.42%;20.06;6.42;NA;9.40%;20.72%;-;-;-;NA;0.33%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12200;P;12.82;12.82;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;16.9;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.16%;-3.09%;18.03;12.84;NA;3.91%;9.01%;-;-;-;NA;0.06%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12200;R;7.58;7.58;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;12.83;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.39%;-6.06%;20.07;7.59;NA;7.59%;16.80%;-;-;-;NA;0.21%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12200;U;8.86;8.86;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;13.64;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.22%;-4.83%;15.04;8.87;NA;6.25%;13.89%;-;-;-;NA;0.14%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12200;X;9.57;9.57;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.10%;100.00%;9.98;9.58;NA;2.16%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;23/12/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12400;C;1.92;1.92;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;1.29;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-3.94%;-2.50%;9.06;0.87;NA;15.57%;32.13%;-;-;-;NA;0.90%;NA;NA;10/04/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12400;D;11.56;11.56;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;8.96;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.52%;1.76%;11.63;7.98;NA;5.18%;11.44%;-;-;-;NA;0.10%;NA;NA;27/12/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12400;F;4.09;4.09;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;2.69;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-1.44%;1.23%;6.75;2.09;NA;10.62%;22.90%;-;-;-;NA;0.42%;NA;NA;12/08/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12400;I;5.33;5.33;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;3.49;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.93%;2.29%;5.71;2.81;NA;9.30%;20.46%;-;-;-;NA;0.32%;NA;NA;26/09/2013;13/11/2013;-;-;0;NA;-
20131231;OA;ME12400;L;6.93;6.93;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.86%;100.00%;7;6.74;NA;2.54%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;27/12/2013;23/12/2013;-;-;0;NA;-
20131231;OA;ME12400;O;7.81;7.81;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;14.11;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.51%;-7.35%;22.06;7.82;NA;8.70%;19.04%;-;-;-;NA;0.28%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12400;P;14.02;14.02;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;28/10/2013;NA;17/04/2015;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;18.29;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.14%;-2.97%;19.47;14.03;NA;3.78%;8.71%;-;-;-;NA;0.05%;NA;NA;13/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12400;R;8.81;8.81;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;24/06/2013;NA;20/06/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;14.43;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.23%;-5.57%;22.06;8.82;NA;7.25%;15.96%;-;-;-;NA;0.19%;NA;NA;25/06/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12400;U;10.13;10.13;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/09/2013;NA;19/09/2014;NA;[MPS] Peso Mexicano (MXN);Acc referidas a Tit;-;NA;NA;0;NA;NA;NA;NA;15.2;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.20%;-4.52%;16.7;10.14;NA;5.90%;13.16%;-;-;-;NA;0.13%;NA;NA;12/11/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12400;X;10.8;10.8;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;23/12/2013;NA;19/12/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;-;-;NA;-;-;-;-;-;-;NA;NA;NA;NA;-0.18%;100.00%;11.24;10.81;NA;2.03%;Hist Insuficiente;-;-;-;NA;0.02%;NA;NA;23/12/2013;30/12/2013;-;-;0;NA;-
20131231;OA;ME12600;C;1.45;1.45;0;0;0;OPCIONES SOBRE ACCIONES MEXDER;DERIVADOS;NA;NA;19/03/2013;NA;21/03/2014;NA;[MPS] Peso Mexicano (MXN);-;-;NA;NA;0;NA;NA;NA;NA;1.01;07/11/2013;NA;-;-;-;-;-;-;NA;NA;NA;NA;-5.16%;-4.55%;8.15;0.67;NA;16.61%;33.61%;-;-;-;NA;1.02%;NA;NA;10/04/2013;13/11/2013;-;-;0;NA;-
